SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.592280704605496,1.5298606646627297,1.3186762212610557,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.9974007297780236,-1.4867496984100992,-0.93584109048532,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.5897901055771212,-1.4900756194278202,-0.8506950440365694,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.6113072651077522,0.9012615923134856,1.9094486088233453,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-1.2827281667186554,0.5204436357844459,-0.9733406446207802,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.38847539250504476,-0.30604773711919037,0.05955148619858499,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.5897901055771212,0.32754021675663547,-0.43771466019887256,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.7935954176775724,1.3070239564754318,-0.4357293896858188,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,1.4482630154273912,0.6252101478426535,1.5205561738773679,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.1604449794583847,0.24439219131361375,-0.8740550604068354,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.4890240778474815,1.5032532965209628,2.2693781528399946,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-0.6305511679972114,-0.44407345935460646,-0.6115802400198707,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.3044626686364894,-1.3088129239620325,-0.7306523536805847,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0.429236454925135,0.8214394878881845,0.6926321942501766,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,1.081413453646579,-1.5083681850252848,-0.4694569298464767,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,-1.1196839170382944,0.5270954778198876,-0.8435039530670635,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.46750691831685043,0.4206660052528198,-0.29195168741821337,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1.4890240778474815,1.3386202061437797,2.182930651277131,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,-0.7935954176775724,-1.3204536475240558,-0.862452257186099,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.38847539250504476,1.0110169858982743,0.7378963619478026,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0.7960860167059473,1.0243206699691578,1.236000733672994,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1,0.5515196421854057,0.670110081581885,0.7423301327602895,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.1629355784867594,0.5304213988376084,1.1356122213962418,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-0.14141841895612844,-1.3304314105772181,-0.6611899442849588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,-0.3044626686364894,-0.33598102627867815,-0.45017774730859905,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0,-1.1196839170382944,0.6950544892147915,-0.8010853397714812,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.712073292837392,-0.46901786698751297,-0.7052408911134963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-0.5490290431570309,-1.4867496984100992,-0.837812844262976,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.46999751734522527,-1.4900756194278202,-0.6359549502079197,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-1.0789228546182041,1.1107946164299003,-0.7615343394391989,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.0406523912264887,0.22443666520728825,0.8574096468336397,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1.2036966409068497,0.5520398854527943,1.1895233451062797,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,1.5297851402675717,-0.21458490913186645,0.8057484963717292,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
1,-1.2827281667186554,-1.3021610819265907,-0.9975168277575239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9158786049378431,-0.3709031969647472,-0.7790047199540721,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,-0.2637016062163992,-1.505042264007564,-0.8006882856688705,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1.3667408905872107,0.8164506063616035,1.627981367194833,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-1.0381617921981139,0.1379627187465458,-0.7852252342283071,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.755324954285857,0.6435027134401181,0.8880710469796924,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1.6113072651077522,1.3718794163209884,2.3213701817207473,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
0,1.3259798281671205,-1.3004981214177305,-0.27882684347080233,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2419671042985652,-0.625336154820394,-0.9734068203045487,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5297851402675717,0.003262917528850668,0.9991359029044229,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1.6113072651077522,0.6850767261616291,1.7385388762106722,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-1.2827281667186554,-1.4900756194278202,-1.000009445179469,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-1.2827281667186554,0.3840808740578904,-0.9751494466437847,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.1196839170382944,1.18562783932862,-0.7820929185299335,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.201206041878475,-1.4684571328126343,-0.9834875827986106,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.0406523912264887,-1.3154647659974745,-0.35841413248300247,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-0.4267458558967602,-0.8248914158836461,-0.6205360158898687,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.021625830724232544,1.1889537603463405,0.43388527071550176,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-1.2827281667186554,0.16955896841489418,-0.9779950010458286,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.8776081415461278,0.3042587696325893,0.7201612786978556,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6113072651077522,1.1490427081336905,2.2053862666358945,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
0,-1.2827281667186554,0.9461615260527171,-0.967693652939205,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.201206041878475,-0.5222326032710469,-0.9342749326361331,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6113072651077522,1.4167793500602204,2.3697666651167473,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,1.6113072651077522,0.6235471873337927,1.6202167536326675,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
1,0.8776081415461278,1.1374019845716672,1.3274555286410044,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,1.081413453646579,0.5071399517135622,1.0616498655043605,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
0,0.8776081415461278,0.014903641090873524,0.5409354684916123,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1.1221745160666692,0.8214394878881845,1.2989999846205669,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
0,1.1221745160666692,-0.13476280470656563,0.5808835229265054,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.201206041878475,0.32088837472119364,-0.9129222453401772,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.4890240778474815,1.1407279055893882,2.024351654406647,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,-1.2827281667186554,-1.516682987569587,-1.0003623821595675,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0.7145638918657667,-0.8448469419899711,-0.11709347234068844,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.9591302663863083,-0.6652472070330443,0.12272720563620716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,1.1221745160666692,1.0758724457438313,1.4668876943411477,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
1,1.4890240778474815,1.5198829016095672,2.3485022120658154,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.2827281667186554,-0.9911874667696896,-0.9933918768026232,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.2827281667186554,0.2709995594553806,-0.9766494288092031,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.201206041878475,-1.4950645009544015,-0.9886713446938066,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.1221745160666692,0.40237343965535505,0.9958050601547437,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.7935954176775724,-0.9795467432076665,-0.8101514084477601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1.2036966409068497,-1.4767719353569364,-0.4365014393297842,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.5107585797653155,1.0609058011640873,0.9511585321722901,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,-0.3044626686364894,-0.3542735918761429,-0.38100209920930306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,0.46999751734522527,1.1723241552577361,0.9227471052743651,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.2419671042985652,-0.6519435229621608,-0.9761200233390556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.021625830724232544,0.6318619898780948,0.18949847055858252,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.4267458558967602,-1.463468251286053,-0.8100411156414793,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.10314795556441304,-1.0444022030532234,-0.490103743182236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.14141841895612844,-1.4850867379012387,-0.7623284476444204,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.22294054379630893,0.700043370741373,-0.02941069134748018,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0.8776081415461278,-0.1281109626711238,0.439532262397077,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
1,-1.2419671042985652,0.19284041553894035,-0.9460542043469189,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.9998913288063985,0.7333025809185817,1.1702000454458896,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,1.2036966409068497,0.15126640281742948,0.8606081382157819,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,-0.712073292837392,-1.4800978563746574,-0.8606434551630944,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.2419671042985652,-1.4800978563746574,-0.994208043569101,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5297851402675717,1.3120128380020128,2.162504423553933,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.46750691831685043,-0.6619212860153233,-0.6002200809729519,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3859847934766699,-0.5122548402178841,-0.5150299174016889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0,-1.0789228546182041,-1.4717830538303551,-0.9574143633938378,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1604449794583847,-1.5067052245164245,-0.9785023479547199,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.201206041878475,1.135739024062807,-0.8820623181428189,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.3859847934766699,0.952813368088159,0.024169553943715626,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.2637016062163992,-0.34263286831412,-0.4076047240842237,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.9974007297780236,-1.4900756194278202,-0.9366793158130539,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.2637016062163992,0.6351879108958159,-0.01436675257078386,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2419671042985652,0.4855214650983768,-0.9448189249165743,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.407501953007301,1.7077974391107966,2.4112367602783147,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.570546202687662,0.9594652101236008,1.8964119991209591,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,1.081413453646579,0.49882514916926,1.102634672318293,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0.26619220524477405,1.1689982342400156,0.6832793642775679,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-0.46750691831685043,-1.505042264007564,-0.8337099518693315,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2827281667186554,-1.501716342989843,-1.0001638551082623,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.6330417670255862,-1.4850867379012387,-0.5556617872355227,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.05989629411594795,-0.4806585905495361,-0.31176027542623885,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0,1.2852187657470302,1.6130086901057514,2.1776145380143976,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,0.5515196421854057,0.5038140306958415,0.6542282391032141,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7960860167059473,0.5354102803641899,0.859041980366595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.407501953007301,-1.3287684500683579,-0.26757697723016427,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1.407501953007301,-0.33099214475209693,0.634728470952775,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.1196839170382944,0.3558105454072627,-0.8263644509710325,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.570546202687662,1.476645928379196,2.391560523637826,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.9566396673579334,0.4256548867794013,-0.693792497821553,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.2637016062163992,1.002702183353972,0.09283785513411982,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.570546202687662,1.7111233601285172,2.6570794254781394,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-0.019135231695857704,-1.4950645009544015,-0.7434683777704095,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.2419671042985652,0.18286265248577738,-0.9474218351448004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.570546202687662,-1.3054870029443117,-0.17581336240456774,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.1221745160666692,-0.6785508911039276,0.21490993312567075,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1,0.918369203966218,1.173987115766597,1.3777711068662895,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.8776081415461278,1.3485979691969427,1.4808507636162924,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2419671042985652,1.0309725120045992,-0.9216353770363576,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0789228546182041,0.2992698881060078,-0.8318129156013024,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.6330417670255862,0.17454784994147518,0.4198339671953323,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
0,1.24445770332694,-1.3171277265063348,-0.3148705325633564,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2827281667186554,0.4755437020452143,-0.9739362257746963,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8343564800976626,-1.4568164092506115,-0.9048267533591688,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0.8776081415461278,-1.3271054895594974,-0.40676649875648985,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.1006573565360382,-0.011703727050893342,-0.13306387069014314,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,-0.1006573565360382,-1.5033793034987035,-0.7195127802462274,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.1604449794583847,0.4705548205186328,-0.8751138713471307,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.30695326766486425,1.3668905347944074,0.9037105669103048,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.9566396673579334,0.3657883084604252,-0.723196559976005,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.6305511679972114,0.8979356712957645,-0.3142528928481841,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2036966409068497,-0.7068212197545551,0.2037924182525695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
0,-0.1821794813762187,0.8779801451894393,0.08685998503370247,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1.5297851402675717,0.8280913299236263,1.8001704963603635,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.5515196421854057,1.315338759019734,1.1547369940053263,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.3859847934766699,0.84139501399451,-0.10668183142778415,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.592280704605496,-0.816576613339344,-0.21704081339231776,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,1.4482630154273912,1.3436090876703612,2.1557324452482938,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1,1.1221745160666692,1.3685534953032676,1.8329054012644943,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,1.407501953007301,1.3020350749488503,2.096571383959292,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.7528343552574821,0.15958120536173165,-0.6023597614147986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,0.9998913288063985,0.3142365326857518,0.7639254642300631,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.918369203966218,1.1989315233995035,1.3949106089623204,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,-1.2827281667186554,-1.4834237773923784,-0.9999212109344445,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.2827281667186554,-0.4972881956381404,-0.9868404841095458,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.3859847934766699,1.0658946826906688,-0.0888143968103003,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,-0.7935954176775724,1.1806389578020384,-0.40936940898471597,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.592280704605496,1.305360995966571,1.256625488447497,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.22543114282468377,-1.4884126589189595,-0.6867558167808402,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.22543114282468377,0.33585501930093764,0.25724031217622834,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.2419671042985652,-0.2761144479597026,-0.9566864308723847,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-1.2827281667186554,-0.518906682253326,-0.9871272454058758,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,-0.712073292837392,0.12465903467566214,-0.5197725080717618,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.2637016062163992,0.13962567925540614,-0.20784239334850188,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
